fgenesh2_kg.3__2999__AT2G13100.1	C001185
fgenesh2_kg.7__1744__AT4G25220.1	C001185
scaffold_103402.1	C001185
scaffold_501672.1	C001185
fgenesh2_kg.3__3066__AT2G14750.1	C001186
fgenesh2_kg.8__2659__AT5G67520.1	C001186
scaffold_300380.1	C001186
scaffold_700225.1	C001186
fgenesh2_kg.3__3423__AT2G18162.1	C001187
fgenesh2_kg.7__631__AT4G34588.1	C001187
scaffold_202483.1	C001187
fgenesh2_kg.5__2740__AT3G62420.1	C001187
fgenesh2_kg.3__3618__AT2G20800.1	C001188
fgenesh2_kg.7__2167__AT4G21490.1	C001188
scaffold_603827.1	C001188
scaffold_701442.1	C001188
fgenesh2_kg.3__486__AT3G05030.1	C001189
fgenesh2_kg.8__1446__AT5G55470.1	C001189
scaffold_300722.1	C001189
scaffold_602940.1	C001189
fgenesh2_kg.3__687__AT3G06720.1	C001190
fgenesh2_kg.6__3491__AT4G02150.1	C001190
scaffold_100962.1	C001190
scaffold_702897.1	C001190
fgenesh2_kg.3__771__AT3G07510.1	C001191
fgenesh2_kg.5__1052__AT3G46890.1	C001191
fgenesh2_kg.5__66__AT2G01580.1	C001191
fgenesh2_kg.6__529__AT5G05950.1	C001191
fgenesh2_kg.3__858__AT3G08580.2	C001192
fgenesh2_kg.6__1303__AT5G13490.1	C001192
fgenesh2_kg.6__1739__AT5G17400.1	C001192
fgenesh2_kg.7__1367__AT4G28390.1	C001192
fgenesh2_kg.3__911__AT3G09020.1	C001193
fgenesh2_kg.6__85__AT5G01250.1	C001193
scaffold_200499.1	C001193
scaffold_402515.1	C001193
fgenesh2_kg.4__1437__AT2G34340.1	C001194
fgenesh2_kg.7__2394__AT4G18980.1	C001194
fgenesh2_kg.8__237__AT5G45630.1	C001194
scaffold_103284.1	C001194
fgenesh2_kg.4__1653__AT2G36200.1	C001195
fgenesh2_kg.4__1795__AT2G37420.1	C001195
fgenesh2_kg.4__833__AT2G28620.1	C001195
fgenesh2_kg.5__956__AT3G45850.1	C001195
fgenesh2_kg.4__1750__AT2G37040.1	C001196
fgenesh2_kg.6__337__AT5G04230.1	C001196
scaffold_301180.1	C001196
scaffold_502417.1	C001196
scaffold_105305.1	C001197
scaffold_100906.1	C001197
scaffold_301584.1	C001197
scaffold_101974.1	C001197
fgenesh2_kg.4__2223__AT2G40960.1	C001198
fgenesh2_kg.5__2100__AT3G56680.1	C001198
fgenesh2_kg.6__434__AT5G05100.1	C001198
scaffold_301240.1	C001198
fgenesh2_kg.4__238__AT2G23070.1	C001199
fgenesh2_kg.5__1350__AT3G50000.1	C001199
fgenesh2_kg.8__2678__AT5G67380.2	C001199
scaffold_400278.1	C001199
fgenesh2_kg.4__2431__AT2G42740.1	C001200
fgenesh2_kg.5__2315__AT3G58700.1	C001200
scaffold_702547.1	C001200
scaffold_800277.1	C001200
fgenesh2_kg.4__2659__AT2G44680.1	C001201
fgenesh2_kg.5__2487__AT3G60250.2	C001201
fgenesh2_kg.7__2546__AT4G17640.1	C001201
fgenesh2_kg.8__88__AT5G47080.1	C001201
fgenesh2_kg.4__2706__AT2G45130.1	C001202
fgenesh2_kg.6__1516__AT5G15330.1	C001202
scaffold_400946.1	C001202
scaffold_602112.1	C001202
fgenesh2_kg.4__2884__AT2G46610.1	C001203
fgenesh2_kg.5__2682__AT3G61860.1	C001203
fgenesh2_kg.7__1711__AT4G25500.1	C001203
fgenesh2_kg.8__1091__AT5G52040.2	C001203
fgenesh2_kg.4__2975__AT2G47380.1	C001204
fgenesh2_kg.7__3383__AT5G40382.1	C001204
fgenesh2_kg.8__2105__AT5G61310.3	C001204
scaffold_503522.1	C001204
fgenesh2_kg.4__355__AT2G24400.1	C001205
fgenesh2_kg.5__779__AT3G43120.1	C001205
fgenesh2_kg.6__2120__AT5G20810.1	C001205
fgenesh2_kg.7__1043__AT4G31320.1	C001205
fgenesh2_kg.4__555__AT2G26400.1	C001206
fgenesh2_kg.7__2862__AT4G14716.1	C001206
fgenesh2_kg.8__436__AT5G43850.1	C001206
scaffold_703119.1	C001206
fgenesh2_kg.4__725__AT2G28400.1	C001207
fgenesh2_kg.5__903__AT3G45210.1	C001207
fgenesh2_kg.8__2033__AT5G60680.1	C001207
scaffold_600245.1	C001207
fgenesh2_kg.5__1053__AT3G46900.1	C001208
fgenesh2_kg.8__1868__AT5G59040.1	C001208
fgenesh2_kg.8__1869__AT5G59030.1	C001208
scaffold_401012.1	C001208
fgenesh2_kg.5__1137__AT3G47820.1	C001209
fgenesh2_kg.8__2251__AT5G62560.1	C001209
fgenesh2_kg.8__2561__AT5G65200.1	C001209
scaffold_703995.1	C001209
fgenesh2_kg.5__115__AT2G02010.1	C001210
fgenesh2_kg.6__1733__AT5G17330.1	C001210
scaffold_201298.1	C001210
scaffold_302097.1	C001210
fgenesh2_kg.5__1305__AT3G49570.1	C001211
fgenesh2_kg.5__1306__AT3G49580.1	C001211
scaffold_602567.1	C001211
scaffold_602568.1	C001211
fgenesh2_kg.5__1338__AT3G49860.1	C001212
fgenesh2_kg.5__1339__AT3G49870.1	C001212
fgenesh2_kg.8__2656__AT5G67560.1	C001212
scaffold_703652.1	C001212
fgenesh2_kg.5__1433__AT3G50890.1	C001213
fgenesh2_kg.7__1809__AT4G24660.1	C001213
scaffold_202465.1	C001213
scaffold_304185.1	C001213
fgenesh2_kg.5__1558__AT3G52060.2	C001214
fgenesh2_kg.6__2193__AT5G22070.1	C001214
fgenesh2_kg.6__2518__AT5G25330.1	C001214
fgenesh2_kg.7__934__AT4G32290.1	C001214
fgenesh2_kg.5__1703__AT3G53380.1	C001215
fgenesh2_kg.6__218__AT5G03140.1	C001215
fgenesh2_kg.8__1480__AT5G55830.1	C001215
fgenesh2_kg.8__637__AT5G42120.1	C001215
fgenesh2_kg.5__1904__AT3G54950.1	C001216
fgenesh2_kg.7__1213__AT4G29800.1	C001216
scaffold_402664.1	C001216
scaffold_503607.1	C001216
fgenesh2_kg.5__2534__AT3G60690.1	C001217
fgenesh2_kg.7__2039__AT4G22620.1	C001217
scaffold_403462.1	C001217
scaffold_603690.1	C001217
fgenesh2_kg.5__416__AT3G26600.1	C001218
scaffold_803511.1	C001218
fgenesh2_kg.7__464__AT4G36030.1	C001218
scaffold_700633.1	C001218
fgenesh2_kg.5__654__AT3G28920.1	C001219
fgenesh2_kg.6__1497__AT5G15210.1	C001219
fgenesh2_kg.7__3447__AT5G39760.1	C001219
scaffold_201819.1	C001219
fgenesh2_kg.6__1133__AT5G11610.1	C001220
scaffold_703581.1	C001220
fgenesh2_kg.6__1995__AT5G19670.1	C001220
fgenesh2_kg.7__860__AT4G32790.1	C001220
fgenesh2_kg.6__1447__AT5G14720.1	C001221
fgenesh2_kg.6__3053__AT4G10730.1	C001221
scaffold_202951.1	C001221
scaffold_701925.1	C001221
fgenesh2_kg.6__2281__AT5G22920.1	C001222
fgenesh2_kg.6__2548__AT5G25560.1	C001222
scaffold_503579.1	C001222
scaffold_601935.1	C001222
fgenesh2_kg.6__2330__AT5G23360.1	C001223
fgenesh2_kg.6__803__AT5G08350.1	C001223
scaffold_602405.1	C001223
scaffold_602406.1	C001223
fgenesh2_kg.6__259__AT5G03490.1	C001224
scaffold_104877.1	C001224
scaffold_202328.1	C001224
scaffold_100587.1	C001224
fgenesh2_kg.6__3089__AT4G11180.1	C001225
scaffold_200090.1	C001225
scaffold_603502.1	C001225
scaffold_701970.1	C001225
fgenesh2_kg.6__713__AT5G07460.1	C001226
fgenesh2_kg.7__1753__AT4G25130.1	C001226
scaffold_600750.1	C001226
scaffold_802811.1	C001226
fgenesh2_kg.6__824__AT5G08510.1	C001227
scaffold_101502.1	C001227
scaffold_403475.1	C001227
scaffold_403477.1	C001227
fgenesh2_kg.6__849__AT5G08730.1	C001228
fgenesh2_kg.8__2376__AT5G63730.1	C001228
fgenesh2_kg.8__2377__AT5G63750.1	C001228
fgenesh2_kg.8__2378__AT5G63760.2	C001228
fgenesh2_kg.7__1107__AT4G30800.1	C001229
scaffold_400408.1	C001229
scaffold_501852.1	C001229
scaffold_602444.1	C001229
fgenesh2_kg.7__1225__AT4G29700.1	C001230
fgenesh2_kg.7__1226__AT4G29690.1	C001230
fgenesh2_kg.7__1227__AT4G29680.1	C001230
scaffold_701266.1	C001230
fgenesh2_kg.7__144__AT4G39340.1	C001231
scaffold_400105.1	C001231
scaffold_400106.1	C001231
scaffold_803196.1	C001231
fgenesh2_kg.7__1504__AT4G27270.1	C001232
fgenesh2_kg.8__1347__AT5G54500.1	C001232
fgenesh2_kg.8__1824__AT5G58800.1	C001232
scaffold_700431.1	C001232
fgenesh2_kg.7__1512__AT4G27160.1	C001233
fgenesh2_kg.7__1514__AT4G27140.1	C001233
fgenesh2_kg.8__1368__AT5G54740.1	C001233
scaffold_701572.1	C001233
fgenesh2_kg.7__1520__AT4G27100.1	C001234
fgenesh2_kg.8__1375__AT5G54780.1	C001234
scaffold_304367.1	C001234
scaffold_701404.1	C001234
fgenesh2_kg.7__2560__AT4G17490.1	C001235
fgenesh2_kg.8__1005__AT5G51190.1	C001235
fgenesh2_kg.8__69__AT5G47230.1	C001235
fgenesh2_kg.8__2143__AT5G61600.1	C001235
fgenesh2_kg.7__2581__AT4G17270.1	C001236
scaffold_500325.1	C001236
scaffold_601970.1	C001236
scaffold_800035.1	C001236
fgenesh2_kg.7__2760__AT4G15550.1	C001237
scaffold_100533.1	C001237
scaffold_100538.1	C001237
scaffold_703230.1	C001237
fgenesh2_kg.7__3474__AT5G39450.1	C001238
scaffold_704095.1	C001238
scaffold_704096.1	C001238
scaffold_704098.1	C001238
fgenesh2_kg.7__41__AT4G38480.1	C001239
fgenesh2_kg.7__571__AT4G35140.1	C001239
scaffold_501429.1	C001239
scaffold_800007.1	C001239
fgenesh2_kg.7__562__AT4G35210.1	C001240
scaffold_304006.1	C001240
scaffold_304011.1	C001240
scaffold_304012.1	C001240
fgenesh2_kg.7__613__AT4G34750.1	C001241
scaffold_102218.1	C001241
scaffold_202506.1	C001241
scaffold_601113.1	C001241
fgenesh2_kg.8__1441__AT5G55410.1	C001242
fgenesh2_kg.8__1442__AT5G55420.1	C001242
fgenesh2_kg.8__1444__AT5G55450.1	C001242
fgenesh2_kg.8__1445__AT5G55460.1	C001242
fgenesh2_kg.8__1571__AT5G56640.1	C001243
scaffold_101629.1	C001243
scaffold_303866.1	C001243
scaffold_701677.1	C001243
fgenesh2_kg.8__797__AT1G61566.1	C001244
scaffold_200431.1	C001244
scaffold_200432.1	C001244
scaffold_200434.1	C001244
scaffold_100838.1	C001245
scaffold_200650.1	C001245
scaffold_401052.1	C001245
scaffold_800261.1	C001245
scaffold_101141.1	C001246
scaffold_200534.1	C001246
scaffold_703934.1	C001246
scaffold_500718.1	C001246
scaffold_101299.1	C001247
scaffold_104093.1	C001247
scaffold_200077.1	C001247
scaffold_302912.1	C001247
scaffold_101646.1	C001248
scaffold_102981.1	C001248
scaffold_201634.1	C001248
scaffold_500111.1	C001248
scaffold_102126.1	C001249
scaffold_500647.1	C001249
scaffold_703111.1	C001249
scaffold_800512.1	C001249
scaffold_103092.1	C001250
scaffold_301239.1	C001250
scaffold_400660.1	C001250
scaffold_502723.1	C001250
scaffold_103308.1	C001251
scaffold_103502.1	C001251
scaffold_703033.1	C001251
scaffold_803001.1	C001251
scaffold_103751.1	C001252
scaffold_401766.1	C001252
scaffold_603563.1	C001252
scaffold_801971.1	C001252
scaffold_103868.1	C001253
scaffold_200910.1	C001253
scaffold_303434.1	C001253
scaffold_602927.1	C001253
scaffold_104976.1	C001254
scaffold_602244.1	C001254
scaffold_703804.1	C001254
scaffold_703816.1	C001254
scaffold_105039.1	C001255
scaffold_500985.1	C001255
scaffold_602516.1	C001255
scaffold_800711.1	C001255
scaffold_105402.1	C001256
scaffold_105405.1	C001256
scaffold_105407.1	C001256
scaffold_105409.1	C001256
scaffold_105553.1	C001257
scaffold_703350.1	C001257
scaffold_200830.1	C001257
scaffold_800553.1	C001257
scaffold_200260.1	C001258
scaffold_301257.1	C001258
scaffold_401826.1	C001258
scaffold_602737.1	C001258
scaffold_201390.1	C001259
scaffold_201391.1	C001259
scaffold_201393.1	C001259
scaffold_201392.1	C001259
scaffold_201404.1	C001260
scaffold_202094.1	C001260
scaffold_702478.1	C001260
scaffold_703285.1	C001260
scaffold_300113.1	C001261
scaffold_400103.1	C001261
scaffold_400102.1	C001261
scaffold_400686.1	C001261
scaffold_303397.1	C001262
scaffold_602910.1	C001262
scaffold_603526.1	C001262
scaffold_700345.1	C001262
scaffold_401475.1	C001263
scaffold_603722.1	C001263
scaffold_603723.1	C001263
scaffold_603724.1	C001263
scaffold_500922.1	C001264
scaffold_603174.1	C001264
scaffold_603475.1	C001264
scaffold_702529.1	C001264
scaffold_800380.1	C001265
scaffold_800388.1	C001265
scaffold_800390.1	C001265
scaffold_800386.1	C001265
scaffold_800786.1	C001266
scaffold_800787.1	C001266
scaffold_800789.1	C001266
scaffold_800788.1	C001266
Al_scaffold_0001_1015	C001267
Al_scaffold_0001_2990	C001267
fgenesh1_pg.C_scaffold_1002601	C001267
Al_scaffold_0001_1084	C001268
fgenesh2_kg.2__1032__AT1G68160.1	C001268
scaffold_200548.1	C001268
Al_scaffold_0001_1118	C001269
Al_scaffold_0001_1391	C001269
fgenesh2_kg.1__1429__AT1G13200.1	C001269
Al_scaffold_0001_1125	C001270
fgenesh2_kg.1__1211__AT1G11220.1	C001270
scaffold_200464.1	C001270
scaffold_400661.1	C001271
fgenesh2_kg.7__955__AT4G32120.1	C001271
fgenesh2_kg.8__1223__AT5G53340.1	C001271
Al_scaffold_0001_1280	C001272
scaffold_101391.1	C001272
scaffold_200238.1	C001272
Al_scaffold_0001_1314	C001273
scaffold_101400.1	C001273
scaffold_101405.1	C001273
Al_scaffold_0001_1470	C001274
fgenesh2_kg.1__1540__AT1G14240.2	C001274
scaffold_500267.1	C001274
Al_scaffold_0001_1589	C001275
scaffold_104522.1	C001275
scaffold_104523.1	C001275
Al_scaffold_0001_1711	C001276
fgenesh1_pm.C_scaffold_1002773	C001276
fgenesh2_kg.4__2164__AT2G40470.1	C001276
fgenesh1_pm.C_scaffold_1000623	C001277
fgenesh2_kg.4__820__AT2G28500.1	C001277
fgenesh2_kg.4__983__AT2G30130.1	C001277
Al_scaffold_0001_1894	C001278
fgenesh2_kg.2__1619__AT1G73560.1	C001278
fgenesh1_pm.C_scaffold_2001329	C001278
Al_scaffold_0001_1978	C001279
Al_scaffold_0005_2813	C001279
Al_scaffold_0005_2831	C001279
Al_scaffold_0001_2350	C001280
Al_scaffold_0002_159	C001280
scaffold_104343.1	C001280
Al_scaffold_0001_239	C001281
Al_scaffold_0003_785	C001281
fgenesh2_kg.6__3408__AT4G02840.1	C001281
Al_scaffold_0001_2408	C001282
fgenesh2_kg.1__2502__AT1G22970.1	C001282
fgenesh2_kg.2__1377__AT1G71150.1	C001282
Al_scaffold_0001_2426	C001283
fgenesh1_pg.C_scaffold_4000967	C001283
scaffold_401292.1	C001283
Al_scaffold_0001_2538	C001284
fgenesh2_kg.2__1258__AT1G70030.1	C001284
scaffold_603117.1	C001284
Al_scaffold_0001_2549	C001285
Al_scaffold_0003_3062	C001285
Al_scaffold_0003_3826	C001285
Al_scaffold_0001_2574	C001286
fgenesh1_pm.C_scaffold_8001845	C001286
scaffold_201854.1	C001286
Al_scaffold_0001_2651	C001287
Al_scaffold_0001_2840	C001287
fgenesh1_pm.C_scaffold_4002334	C001287
Al_scaffold_0001_2743	C001288
fgenesh2_kg.2__1036__AT1G68130.1	C001288
fgenesh2_kg.5__108__AT2G01940.1	C001288
Al_scaffold_0001_2841	C001289
Al_scaffold_0007_3107	C001289
Al_scaffold_0008_2184	C001289
scaffold_603893.1	C001290
fgenesh2_kg.6__3339__AT4G03565.1	C001290
scaffold_603892.1	C001290
Al_scaffold_0001_2882	C001291
Al_scaffold_0003_1143	C001291
scaffold_303017.1	C001291
Al_scaffold_0001_2998	C001292
Al_scaffold_0004_2944	C001292
fgenesh2_kg.7__2489__AT4G18120.1	C001292
scaffold_103272.1	C001293
scaffold_103259.1	C001293
scaffold_104828.1	C001293
fgenesh1_pm.C_scaffold_3000605	C001294
fgenesh2_kg.3__2593__AT3G23770.1	C001294
fgenesh2_kg.7__2936__AT4G14080.1	C001294
Al_scaffold_0001_321	C001295
fgenesh1_pg.C_scaffold_3003367	C001295
fgenesh2_kg.7__1341__AT4G28556.1	C001295
Al_scaffold_0001_3394	C001296
fgenesh1_pm.C_scaffold_1000833	C001296
fgenesh2_kg.1__3449__AT1G10095.1	C001296
Al_scaffold_0001_3468	C001297
fgenesh2_kg.7__2318__AT4G19850.1	C001297
scaffold_800438.1	C001297
Al_scaffold_0001_350	C001298
fgenesh2_kg.1__651__AT1G06750.1	C001298
fgenesh2_kg.4__1040__AT2G30630.1	C001298
Al_scaffold_0001_353	C001299
Al_scaffold_0003_2493	C001299
fgenesh2_kg.3__416__AT3G04580.1	C001299
Al_scaffold_0001_3645	C001300
Al_scaffold_0003_937	C001300
Al_scaffold_0008_1584	C001300
Al_scaffold_0001_3662	C001301
Al_scaffold_0008_776	C001301
fgenesh1_pg.C_scaffold_7002635	C001301
Al_scaffold_0001_3677	C001302
Al_scaffold_0008_1347	C001302
fgenesh1_pg.C_scaffold_3002839	C001302
Al_scaffold_0001_3761	C001303
Al_scaffold_0003_1805	C001303
scaffold_103688.1	C001303
Al_scaffold_0001_3816	C001304
Al_scaffold_0002_1248	C001304
Al_scaffold_0006_3428	C001304
Al_scaffold_0001_3847	C001305
fgenesh2_kg.6__1042__AT5G10740.1	C001305
scaffold_801784.1	C001305
Al_scaffold_0001_3970	C001306
Al_scaffold_0005_2811	C001306
Al_scaffold_0006_3399	C001306
Al_scaffold_0001_4	C001307
fgenesh2_kg.7__1756__AT4G25110.1	C001307
fgenesh2_kg.8__2441__AT5G64240.2	C001307
Al_scaffold_0001_4037	C001308
Al_scaffold_0002_1669	C001308
Al_scaffold_0004_1315	C001308
Al_scaffold_0001_4054	C001309
fgenesh1_pg.C_scaffold_1003470	C001309
scaffold_702782.1	C001309
Al_scaffold_0001_4254	C001310
fgenesh1_pm.C_scaffold_1003139	C001310
scaffold_700410.1	C001310
Al_scaffold_0001_4397	C001311
Al_scaffold_0002_1008	C001311
Al_scaffold_0002_1012	C001311
Al_scaffold_0001_4485	C001312
fgenesh1_pg.C_scaffold_1003817	C001312
fgenesh2_kg.1__4132__AT1G50500.1	C001312
Al_scaffold_0001_4725	C001313
fgenesh1_pg.C_scaffold_8002516	C001313
fgenesh2_kg.3__3614__AT2G20770.1	C001313
Al_scaffold_0001_4994	C001314
scaffold_105420.1	C001314
scaffold_105421.1	C001314
Al_scaffold_0001_5045	C001315
fgenesh1_pg.C_scaffold_2000659	C001315
fgenesh1_pg.C_scaffold_5000745	C001315
Al_scaffold_0001_5212	C001316
scaffold_105639.1	C001316
scaffold_105640.1	C001316
Al_scaffold_0001_5250	C001317
fgenesh2_kg.1__268__AT1G03360.1	C001317
scaffold_104139.1	C001317
Al_scaffold_0001_623	C001318
fgenesh2_kg.4__1126__AT2G31370.4	C001318
scaffold_100594.1	C001318
Al_scaffold_0001_804	C001319
Al_scaffold_0006_3381	C001319
scaffold_200078.1	C001319
Al_scaffold_0001_838	C001320
fgenesh1_pg.C_scaffold_6002418	C001320
fgenesh2_kg.3__437__AT3G04700.1	C001320
Al_scaffold_0001_84	C001321
fgenesh2_kg.2__52__AT1G64300.2	C001321
fgenesh2_kg.7__3245__AT5G41730.1	C001321
Al_scaffold_0002_1070	C001322
Al_scaffold_0006_1401	C001322
fgenesh2_kg.6__1478__AT5G15000.1	C001322
Al_scaffold_0002_1083	C001323
fgenesh1_pg.C_scaffold_6002946	C001323
scaffold_101463.1	C001323
Al_scaffold_0002_1085	C001324
Al_scaffold_0003_3863	C001324
fgenesh1_pg.C_scaffold_1003298	C001324
Al_scaffold_0002_1137	C001325
Al_scaffold_0003_260	C001325
fgenesh2_kg.6__1724__AT5G17260.1	C001325
Al_scaffold_0002_1233	C001326
Al_scaffold_0006_13	C001326
fgenesh1_pg.C_scaffold_2000969	C001326
Al_scaffold_0002_1280	C001327
scaffold_201423.1	C001327
scaffold_501329.1	C001327
Al_scaffold_0002_1322	C001328
Al_scaffold_0003_557	C001328
fgenesh1_pg.C_scaffold_6002835	C001328
Al_scaffold_0002_1342	C001329
Al_scaffold_0002_964	C001329
scaffold_201093.1	C001329
Al_scaffold_0002_1483	C001330
Al_scaffold_0006_1899	C001330
fgenesh2_kg.1__2794__AT1G25350.1	C001330
Al_scaffold_0002_157	C001331
Al_scaffold_0002_166	C001331
scaffold_200197.1	C001331
Al_scaffold_0002_1615	C001332
fgenesh2_kg.1__2055__AT1G18750.1	C001332
Al_scaffold_0005_228	C001332
Al_scaffold_0002_1783	C001333
fgenesh2_kg.3__1545__AT3G14270.1	C001333
fgenesh2_kg.7__794__AT4G33240.2	C001333
fgenesh1_pm.C_scaffold_3002160	C001334
fgenesh2_kg.3__2668__AT3G24550.1	C001334
fgenesh2_kg.2__808__AT3G24550.1	C001334
Al_scaffold_0002_1988	C001335
fgenesh2_kg.3__1492__AT3G13870.1	C001335
fgenesh2_kg.8__279__AT5G45160.1	C001335
Al_scaffold_0002_2053	C001336
fgenesh2_kg.1__3950__AT1G48598.1	C001336
fgenesh2_kg.3__1987__AT3G18000.1	C001336
Al_scaffold_0002_2324	C001337
scaffold_400422.1	C001337
scaffold_701278.1	C001337
scaffold_601931.1	C001338
Al_scaffold_0006_1558	C001338
fgenesh2_kg.3__224__AT3G02810.1	C001338
Al_scaffold_0002_261	C001339
fgenesh2_kg.3__3385__AT2G17845.1	C001339
fgenesh2_kg.5__1944__AT3G55290.1	C001339
Al_scaffold_0002_304	C001340
fgenesh2_kg.4__211__AT2G22890.1	C001340
fgenesh2_kg.7__1526__AT4G27030.1	C001340
scaffold_801435.1	C001341
fgenesh1_pm.C_scaffold_8000698	C001341
fgenesh2_kg.3__1933__AT3G17560.1	C001341
Al_scaffold_0002_34	C001342
fgenesh2_kg.4__2866__AT2G46500.2	C001342
fgenesh2_kg.6__2416__AT5G24240.1	C001342
Al_scaffold_0002_365	C001343
fgenesh2_kg.3__767__AT3G07470.1	C001343
fgenesh2_kg.8__1349__AT5G54530.1	C001343
Al_scaffold_0002_367	C001344
fgenesh1_pm.C_scaffold_2001011	C001344
scaffold_202986.1	C001344
Al_scaffold_0002_50	C001345
fgenesh1_pm.C_scaffold_1001363	C001345
fgenesh1_pm.C_scaffold_4001008	C001345
Al_scaffold_0006_3520	C001346
scaffold_300449.1	C001346
scaffold_801247.1	C001346
Al_scaffold_0002_577	C001347
Al_scaffold_0007_3400	C001347
Al_scaffold_0008_1120	C001347
Al_scaffold_0002_596	C001348
fgenesh1_pg.C_scaffold_2000489	C001348
scaffold_200645.1	C001348
Al_scaffold_0002_601	C001349
fgenesh2_kg.3__2298__AT3G20710.1	C001349
scaffold_302308.1	C001349
fgenesh1_pm.C_scaffold_8001886	C001350
fgenesh2_kg.2__1627__AT1G73610.1	C001350
fgenesh2_kg.2__1874__AT1G75920.1	C001350
Al_scaffold_0002_756	C001351
Al_scaffold_0007_3072	C001351
fgenesh1_pg.C_scaffold_3002711	C001351
Al_scaffold_0002_842	C001352
Al_scaffold_0006_2638	C001352
fgenesh1_pg.C_scaffold_4000615	C001352
scaffold_303689.1	C001353
scaffold_400929.1	C001353
scaffold_501316.1	C001353
Al_scaffold_0002_884	C001354
fgenesh1_pg.C_scaffold_4000790	C001354
fgenesh1_pg.C_scaffold_6002530	C001354
Al_scaffold_0002_914	C001355
Al_scaffold_0003_593	C001355
Al_scaffold_0004_984	C001355
Al_scaffold_0002_934	C001356
fgenesh1_pm.C_scaffold_2000597	C001356
fgenesh2_kg.1__3273__ATCG00830.1	C001356
Al_scaffold_0002_979	C001357
fgenesh2_kg.2__693__ATCG00490.1	C001357
fgenesh2_kg.2__732__ATCG00490.1	C001357
Al_scaffold_0003_1045	C001358
fgenesh2_kg.3__1467__AT3G13682.1	C001358
scaffold_200273.1	C001358
Al_scaffold_0003_1049	C001359
fgenesh2_kg.5__887__AT3G45010.1	C001359
fgenesh2_kg.6__2286__AT5G22980.1	C001359
Al_scaffold_0003_1217	C001360
fgenesh1_pm.C_scaffold_6002640	C001360
scaffold_200259.1	C001360
Al_scaffold_0003_1488	C001361
fgenesh1_pm.C_scaffold_1003480	C001361
fgenesh2_kg.3__1544__AT3G14260.1	C001361
Al_scaffold_0003_164	C001362
fgenesh2_kg.1__2759__AT1G26120.1	C001362
fgenesh2_kg.6__1569__AT5G15860.1	C001362
scaffold_200060.1	C001363
fgenesh1_pg.C_scaffold_3002782	C001363
scaffold_303553.1	C001363
Al_scaffold_0007_2395	C001364
fgenesh1_pm.C_scaffold_1002601	C001364
fgenesh2_kg.8__135__AT5G46590.1	C001364
Al_scaffold_0003_1875	C001365
fgenesh2_kg.1__3351__AT1G32160.1	C001365
fgenesh2_kg.1__3939__AT1G48450.1	C001365
Al_scaffold_0003_223	C001366
fgenesh2_kg.4__1382__AT2G33735.1	C001366
fgenesh2_kg.6__1658__AT5G16650.1	C001366
Al_scaffold_0003_2249	C001367
fgenesh2_kg.5__2583__AT3G61177.1	C001367
scaffold_302506.1	C001367
Al_scaffold_0003_2329	C001368
fgenesh1_pm.C_scaffold_8001866	C001368
fgenesh2_kg.3__1222__AT3G11750.1	C001368
Al_scaffold_0003_2333	C001369
Al_scaffold_0008_1406	C001369
fgenesh2_kg.3__3222__AT2G19510.1	C001369
Al_scaffold_0003_2451	C001370
Al_scaffold_0005_2769	C001370
fgenesh2_kg.5__2048__AT3G56150.1	C001370
Al_scaffold_0003_2487	C001371
Al_scaffold_0006_1820	C001371
Al_scaffold_0007_3042	C001371
Al_scaffold_0003_2554	C001372
Al_scaffold_0006_256	C001372
fgenesh1_pg.C_scaffold_6000197	C001372
Al_scaffold_0003_2708	C001373
fgenesh2_kg.1__4299__AT1G52290.1	C001373
scaffold_201716.1	C001373
Al_scaffold_0003_2743	C001374
Al_scaffold_0006_2527	C001374
Al_scaffold_0007_1871	C001374
Al_scaffold_0003_2798	C001375
fgenesh2_kg.8__1967__AT5G60120.1	C001375
fgenesh2_kg.4__825__AT2G28550.1	C001375
Al_scaffold_0003_2818	C001376
Al_scaffold_0008_1047	C001376
scaffold_603339.1	C001376
Al_scaffold_0003_2850	C001377
Al_scaffold_0004_590	C001377
Al_scaffold_0007_3878	C001377
Al_scaffold_0003_2998	C001378
fgenesh1_pm.C_scaffold_5001855	C001378
scaffold_303314.1	C001378
Al_scaffold_0003_3106	C001379
fgenesh1_pg.C_scaffold_2002087	C001379
Al_scaffold_0004_715	C001379
Al_scaffold_0003_3256	C001380
scaffold_400782.1	C001380
scaffold_400897.1	C001380
Al_scaffold_0003_3571	C001381
fgenesh1_pg.C_scaffold_6000206	C001381
fgenesh1_pg.C_scaffold_8000659	C001381
Al_scaffold_0003_3745	C001382
Al_scaffold_0004_13	C001382
fgenesh2_kg.8__2814__AT5G66170.1	C001382
Al_scaffold_0003_3767	C001383
fgenesh1_pm.C_scaffold_5001223	C001383
fgenesh2_kg.7__451__AT4G36130.1	C001383
Al_scaffold_0003_3815	C001384
Al_scaffold_0005_1952	C001384
fgenesh2_kg.7__409__AT4G36620.1	C001384
Al_scaffold_0003_3827	C001385
scaffold_102776.1	C001385
scaffold_303381.1	C001385
Al_scaffold_0003_3912	C001386
fgenesh2_kg.1__1834__AT1G16840.1	C001386
fgenesh2_kg.2__2183__AT1G78890.1	C001386
Al_scaffold_0003_454	C001387
fgenesh1_pm.C_scaffold_3002050	C001387
fgenesh1_pm.C_scaffold_3002051	C001387
Al_scaffold_0003_559	C001388
